objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverydate,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified
134098,SN,2023pfx,296.6650833333333,68.89646944444445,0.051,,SN Ia,,"ALeRCE, ATLAS, Fink, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2023/8/13 7:44,18.8945,r-ZTF,r-ZTF,,,ZTF23aaxftlt,None,None,,
134122,SN,2023pgu,36.769108333333335,-13.95235,0.055,,SN Ia,,"ZTF, Pan-STARRS",,"ZTF, Pan-STARRS",2023/8/12 10:29,19.27,g-ZTF,g-ZTF,,,ZTF23aaxcdfm,None,None,,
134165,SN,2023pil,8.521374999999999,48.10483055555556,0.063,,SN Ia,,"ZTF, ATLAS, Fink, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2023/8/12 10:45,20.38,r-ZTF,r-ZTF,,,ZTF23aaxbxlw,None,None,,
134169,SN,2023pip,345.26425,0.8239972222222222,0.081745,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, YSE",,"ZTF, ATLAS, Pan-STARRS",2023/8/12 9:08,20.13,g-ZTF,g-ZTF,,,ZTF23aawzyao,None,None,,
134186,SN,2023pjg,43.047958333333334,47.60256944444445,0.030314,,SN Ia,,"ATLAS, ZTF, GaiaAlerts",,"ATLAS, ZTF, GaiaAlerts",2023/8/14 13:19,18.456,cyan-ATLAS,cyan-ATLAS,,,ATLAS23ras,None,None,,
134203,SN,2023pjx,22.856624999999998,12.408669444444445,0.07,,SN Ia,,"ATLAS, GOTO, ZTF, GaiaAlerts, Pan-STARRS",,"ATLAS, GOTO, ZTF, GaiaAlerts, Pan-STARRS",2023/8/14 3:05,19.061,orange-ATLAS,orange-ATLAS,,,ATLAS23rce,None,None,,
134249,SN,2023plr,265.93687916666664,33.53015555555555,0.083,,SN Ia,,ZTF,,ZTF,2023/8/13 7:26,19.15,r-ZTF,r-ZTF,,,ZTF23aaxfnwp,None,None,,
134260,SN,2023pmc,249.6799625,25.07559722222222,0.08971,,SN Ia,,"ATLAS, ALeRCE, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2023/8/15 7:02,18.907,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rej,None,None,,
134279,SN,2023pmv,269.7252208333333,36.97997222222222,0.06709,,SN Ia,,"ZTF, Pan-STARRS",,"ZTF, Pan-STARRS",2023/8/15 5:38,18.39,r-ZTF,r-ZTF,,,ZTF23aawmbkn,None,None,,
134287,SN,2023pnd,299.39226666666667,61.93244166666666,0.1,,SN Ia,,"ALeRCE, GOTO, ATLAS, Fink",,"ZTF, GOTO, ATLAS",2023/8/15 6:18,19.8258,r-ZTF,r-ZTF,,,ZTF23aaxvwav,None,None,,
123196,SN,2023po,160.42434166666666,66.00975277777778,0.04,,SN Ia,,ZTF,,ZTF,2023/1/9 8:16,17.34,r-ZTF,r-ZTF,,,ZTF18acsucef,None,None,,
134314,SN,2023pod,2.0344083333333334,27.196730555555554,0.09,,SN Ia,,"ATLAS, YSE, Pan-STARRS",,"ATLAS, Pan-STARRS",2023/8/15 10:17,19.189,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rfr,None,None,,
134337,SN,2023ppa,230.65504166666668,27.7526,0.069516,,SN Ia,,"ZTF, GaiaAlerts",,"ZTF, GaiaAlerts",2023/8/15 4:49,20.04,g-ZTF,g-ZTF,,,ZTF23aaxvgor,None,None,,
123200,SN,2023pq,8.715116666666667,5.400738888888889,0.046,,SN Ia,,ZTF,,ZTF,2023/1/7 3:10,17.63,g-ZTF,g-ZTF,,,ZTF23aaaahuy,None,None,,
134406,SN,2023prr,108.46554166666667,56.39311388888889,0.051,,SN Ia,,"ALeRCE, ATLAS",,"ZTF, ATLAS",2023/8/17 11:43,18.6462,r-ZTF,r-ZTF,,,ZTF23aaynwdt,None,None,,
134409,SN,2023pru,9.8497625,-17.912475,0.05,,SN Ia,,"ALeRCE, Pan-STARRS, ATLAS",,"ZTF, Pan-STARRS, ATLAS",2023/8/17 11:04,17.9875,g-ZTF,g-ZTF,,,ZTF23aayngqr,None,None,,
134413,SN,2023pry,348.596425,6.645336111111111,0.064,,SN Ia,,"ALeRCE, Pan-STARRS",,"ZTF, Pan-STARRS",2023/8/17 9:10,20.0008,g-ZTF,g-ZTF,,,ZTF23aaylkdm,None,None,,
134430,SN,2023psp,295.122275,58.403055555555554,0.087,,SN Ia,,"GOTO, ZTF, ATLAS, Fink, Pan-STARRS",,"GOTO, ZTF, ATLAS, Pan-STARRS",2023/8/17 21:51,19.42,L-GOTO,L-GOTO,,,GOTO23adr,None,None,,
134435,SN,2023psu,31.740499999999997,-13.414,0.058,,SN Ia,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS",,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS",2023/8/12 10:30,19.9,g-ZTF,g-ZTF,,,ZTF23aazfapq,None,None,,
134437,SN,2023psw,102.4384875,39.178752777777774,0.06,,SN Ia,,ZTF,,ZTF,2023/8/17 11:57,19.24,r-ZTF,r-ZTF,,,ZTF23aayocyn,None,None,,
134443,SN,2023ptc,54.17429166666667,-8.5119,0.032,,SN Ia,,"ZTF, GaiaAlerts, Pan-STARRS",,"ZTF, GaiaAlerts, Pan-STARRS",2023/8/13 10:40,17.38,r-ZTF,r-ZTF,,,ZTF23aavygyn,None,None,,
134447,SN,2023ptg,39.14191666666667,-5.011669444,0.02986,,SN Ia,,"ZTF, Pan-STARRS, GaiaAlerts",,"ZTF, Pan-STARRS, GaiaAlerts",2023/8/17 10:43,17.78,r-ZTF,r-ZTF,,,ZTF22aavbdfn,None,None,,
134458,SN,2023ptr,257.0912083333333,0.9633833333333333,0.030076999,,SN Ia,,"Pan-STARRS, ALeRCE, ATLAS",,"Pan-STARRS, ZTF, ATLAS",2023/8/18 6:16,20,w-P1,w-P1,,,PS23gkn,None,None,,
134473,SN,2023pug,6.516945833333334,30.87686666666667,0.12,,SN Ia,,"ALeRCE, ATLAS, Pan-STARRS, YSE",,"ZTF, ATLAS, Pan-STARRS",2023/8/15 8:44,21.0891,g-ZTF,g-ZTF,,,ZTF23aazezjp,None,None,,
134532,SN,2023pwl,327.0252916666667,-50.56366111,0.017251,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2023/8/19 2:41,16.728,orange-ATLAS,orange-ATLAS,,,ATLAS23rjz,None,None,,
123209,SN,2023pz,129.72856249999998,5.11276111111111,0.06,,SN Ia,,"ATLAS, ZTF, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2023/1/15 4:59,18.412,orange-ATLAS,orange-ATLAS,,,ATLAS23aoh,None,None,,
134632,SN,2023pzu,12.223829166666667,18.629083333333334,0.081,,SN Ia-91T-like,,"ATLAS, ZTF, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2023/8/19 12:09,19.262,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rkw,None,None,,
122714,SN,2023q,29.270333333333333,-0.466911111,0.022,,SN Ia,,"ATLAS, ALeRCE, Pan-STARRS, GaiaAlerts",,"ATLAS, ZTF, Pan-STARRS, GaiaAlerts",2023/1/3 1:57,17.513,orange-ATLAS,orange-ATLAS,,,ATLAS23adv,None,None,,
123210,SN,2023qa,70.00154166666667,49.34416944444445,0.012609,,SN Ia,,"ZTF, ATLAS, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2023/1/12 6:15,17.8966,g-ZTF,g-ZTF,,,ZTF23aaagteq,None,None,,
123211,SN,2023qb,124.02267083333334,55.80634444444444,0.0319,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2023/1/13 6:09,18.5916,r-ZTF,r-ZTF,,,ZTF23aaagncz,None,None,,
134753,SN,2023qdy,58.615541666666665,45.70761944444445,0.03,,SN Ia,,ATLAS,,ATLAS,2023/8/20 13:06,18.7,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rma,None,None,,
134763,SN,2023qdz,1.1129333333333333,-31.31041111,0.059,,SN Ia,,ATLAS,,ATLAS,2023/8/20 23:25,18.48,orange-ATLAS,orange-ATLAS,,,ATLAS23rmn,None,None,,
134830,SN,2023qfq,308.2658333333334,-27.21031111,0.04,,SN Ia,,"ATLAS, ZTF, GaiaAlerts",,"ATLAS, ZTF, GaiaAlerts",2023/8/22 3:53,19.352,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rni,None,None,,
134832,SN,2023qfs,48.60692916666667,-21.44231944,0.06,,SN Ia,,"ATLAS, ZTF",,"ATLAS, ZTF",2023/8/22 4:57,18.299,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rnm,None,None,,
134870,SN,2023qhe,33.565916666666666,-32.05278056,0.0117,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2023/8/14 7:17,17.976,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rns,None,None,,
134882,SN,2023qhq,11.1772125,39.75655833333333,0.082,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, Fink",,"ZTF, ATLAS, Pan-STARRS",2023/8/17 10:53,20.22,r-ZTF,r-ZTF,,,ZTF23aaymoki,None,None,,
134939,SN,2023qju,28.230958333333334,-19.94718889,0.08,,SN Ia,,"Pan-STARRS, ATLAS, GaiaAlerts, YSE, ZTF",,"Pan-STARRS, ATLAS, GaiaAlerts, ZTF",2023/8/20 13:37,19.32,w-P1,w-P1,,,PS23hch,None,None,,
134949,SN,2023qke,15.292124999999999,-18.17963611,0.098,,SN Ia,,"Pan-STARRS, ZTF",,"Pan-STARRS, ZTF",2023/8/20 13:25,20.13,w-P1,w-P1,,,PS23hcw,None,None,,
135048,SN,2023qnz,0.8819166666666667,-10.74419444,0.02957,,SN Ia,,"Pan-STARRS, ALeRCE, ATLAS",,"Pan-STARRS, ZTF, ATLAS",2023/8/22 10:41,20.14,w-P1,w-P1,,,PS23hgw,None,None,,
123226,SN,2023qo,251.92550000000006,44.904919444444445,0.054,,SN Ia,,"ATLAS, ZTF, GaiaAlerts",,"ATLAS, ZTF, GaiaAlerts",2023/1/15 15:29,18.329,orange-ATLAS,orange-ATLAS,,,ATLAS23apg,None,None,,
135060,SN,2023qol,311.1077916666667,3.341738888888889,0.03,,SN Ia,,"Pan-STARRS, ATLAS, GaiaAlerts, ZTF",,"Pan-STARRS, ATLAS, GaiaAlerts, ZTF",2023/8/22 8:13,19.77,w-P1,w-P1,,,PS23hho,None,None,,
135062,SN,2023qon,73.08502916666667,5.1520277777777785,0.0297,,SN Ia,,"ZTF, Pan-STARRS",,"ZTF, Pan-STARRS",2023/8/22 10:54,20.1303,g-ZTF,g-ZTF,,,ZTF23aazlazi,None,None,,
135070,SN,2023qov,318.0085,-49.25503889,0.02,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2023/8/23 4:46,17.511,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rod,None,None,,
123227,SN,2023qp,173.7139125,-26.01581667,0.02,,SN Ia,,ATLAS,,ATLAS,2023/1/15 1:28,18.582,orange-ATLAS,orange-ATLAS,,,ATLAS23api,None,None,,
135075,SN,2023qpa,117.450575,52.175244444444445,0.064,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2023/8/22 11:42,19.04,r-ZTF,r-ZTF,,,ZTF23aazlimw,None,None,,
135079,SN,2023qpe,355.06576250000006,15.464152777777777,0.084,,SN Ia,,"ATLAS, ZTF, Pan-STARRS, Fink",,"ATLAS, ZTF, Pan-STARRS",2023/8/23 10:51,19.33,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rok,None,None,,
135080,SN,2023qpf,288.5825125,66.19959166666668,0.084,,SN Ia,,"ZTF, Fink, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2023/8/18 4:45,20.66,g-ZTF,g-ZTF,,,ZTF23aazmkjh,None,None,,
135104,SN,2023qqc,350.89948749999996,39.00874722222222,0.07,,SN Ia,,"ZTF, ATLAS, Fink",,"ZTF, ATLAS",2023/8/23 8:12,19.89,g-ZTF,g-ZTF,,,ZTF23aaznfqc,None,None,,
135108,SN,2023qqg,16.119920833333335,-38.32127778,0.11,,SN Ia,,ATLAS,,ATLAS,2023/8/23 6:45,18.978,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rpp,None,None,,
135134,SN,2023qrg,337.52518333333336,-22.01416944,0.076,,SN Ia,,"ZTF, Fink, Pan-STARRS, ATLAS, GW-MMADS",,"ZTF, Pan-STARRS, ATLAS, GW-MMADS",2023/8/25 7:26,19.08,r-ZTF,r-ZTF,,,ZTF23aazrbus,None,None,,
135146,SN,2023qrs,23.445379166666665,28.573844444444443,0.1,,SN Ia,,"ATLAS, ZTF, Pan-STARRS, Fink",,"ATLAS, ZTF, Pan-STARRS",2023/8/25 12:51,19.364,cyan-ATLAS,cyan-ATLAS,,,ATLAS23rqk,None,None,,
135150,SN,2023qrw,324.23432083333336,-2.4117,0.06,,SN Ia,,"ZTF, Fink, ATLAS",,"ZTF, ATLAS",2023/8/25 6:31,19.26,r-ZTF,r-ZTF,,,ZTF23aazqikj,None,None,,
135153,SN,2023qrz,328.8113,-17.59205278,0.09,,SN Ia,,"ZTF, ATLAS",,"ZTF, ATLAS",2023/8/23 8:34,19.62,r-ZTF,r-ZTF,,,ZTF23aaznifc,None,None,,
135155,SN,2023qsb,341.8952583333334,-3.6423,0.065,,SN Ia,,ZTF,,ZTF,2023/8/25 8:28,18.6,g-ZTF,g-ZTF,,,ZTF23aaznywn,None,None,,
135256,SN,2023qtr,19.685970833333336,4.7483,0.03299,,SN Ia-CSM,,ZTF,,ZTF,2023/8/17 11:08,19.88,g-ZTF,g-ZTF,,,ZTF23aaynmrz,None,None,,
135281,SN,2023quq,52.54773333333333,-19.07485556,0.083,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, YSE",,"ZTF, ATLAS, Pan-STARRS",2023/8/22 11:36,19.74,r-ZTF,r-ZTF,,,ZTF23aazlhiv,None,None,,
135319,SN,2023qwc,82.536525,2.2009472222222226,0.06,,SN Ia,,"ALeRCE, Fink, Pan-STARRS",,"ZTF, Pan-STARRS",2023/8/26 11:19,19.4695,r-ZTF,r-ZTF,,,ZTF23aazyntd,None,None,,
135320,SN,2023qwd,80.05256666666666,5.921305555555556,0.028829999,,SN Ia,,ALeRCE,,ZTF,2023/8/26 11:19,19.3817,r-ZTF,r-ZTF,,,ZTF23aazyjxq,None,None,,
135343,SN,2023qwz,22.79205,9.947397222222223,0.031682,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2023/8/27 6:32,17.956,orange-ATLAS,orange-ATLAS,,,ATLAS23rrk,None,None,,
135376,SN,2023qye,316.4845958333333,-14.34314167,0.028163,,SN Ia,,ZTF,,ZTF,2023/8/26 5:55,16.77,g-ZTF,g-ZTF,,,ZTF23aazpupj,None,None,,
135381,SN,2023qyj,79.8582375,-2.476633333,0.034227,,SN Ia,,"ZTF, Pan-STARRS",,"ZTF, Pan-STARRS",2023/8/28 10:48,18.42,g-ZTF,g-ZTF,,,ZTF23abahlns,None,None,,
135388,SN,2023qyq,32.1658625,33.51222777777778,0.037,,SN Ia,,"ZTF, Pan-STARRS, ATLAS, Fink",,"ZTF, Pan-STARRS, ATLAS",2023/8/28 10:26,20.12,g-ZTF,g-ZTF,,,ZTF23abahief,None,None,,
135389,SN,2023qyr,36.67400000000001,-2.820819444,0.065,,SN Ia,,"ZTF, Pan-STARRS, YSE, GaiaAlerts, ATLAS",,"ZTF, Pan-STARRS, GaiaAlerts, ATLAS",2023/8/26 9:10,20.43,g-ZTF,g-ZTF,,,ZTF23aazysgv,None,None,,
135410,SN,2023qzl,298.0950833333333,5.329161111111111,0.052,,SN Ia,,"ZTF, ATLAS, Fink, GaiaAlerts, GOTO",,"ZTF, ATLAS, GaiaAlerts, GOTO",2023/8/27 4:39,19.61,r-ZTF,r-ZTF,,,ZTF23abaactr,None,None,,
135414,SN,2023qzo,23.77170416666667,-22.677175,0.072854,,SN Ia,,"ZTF, Pan-STARRS, ATLAS",,"ZTF, Pan-STARRS, ATLAS",2023/8/27 10:01,19.18,g-ZTF,g-ZTF,,,ZTF23abaderr,None,None,,
135416,SN,2023qzq,77.885025,-4.158561111,0.06,,SN Ia,,"ATLAS, ZTF",,"ATLAS, ZTF",2023/8/29 2:43,18.482,orange-ATLAS,orange-ATLAS,,,ATLAS23rtu,None,None,,
122715,SN,2023r,150.2681,-5.129763889,0.0355,,SN Ia,,"ATLAS, ZTF, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2023/1/3 5:11,18.619,orange-ATLAS,orange-ATLAS,,,ATLAS23adz,None,None,,
135431,SN,2023raf,287.05580000000003,47.980922222222226,0.065,,SN Ia-91T-like,,"ZTF, ATLAS, Pan-STARRS, Fink",,"ZTF, ATLAS, Pan-STARRS",2023/8/28 5:09,20.13,g-ZTF,g-ZTF,,,ZTF23abankfn,None,None,,
135432,SN,2023rag,275.7407541666667,32.99102777777778,0.072,,SN Ia,,"ZTF, ATLAS, Fink, Pan-STARRS, GOTO",,"ZTF, ATLAS, Pan-STARRS, GOTO",2023/8/26 5:39,20.38,g-ZTF,g-ZTF,,,ZTF23abankea,None,None,,
135433,SN,2023rah,240.496125,12.56015,0.0336,,SN Ia,,"ZTF, ATLAS, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2023/8/28 3:46,20.13,r-ZTF,r-ZTF,,,ZTF23abandhi,None,None,,
135458,SN,2023rbf,305.9067625,19.487550000000002,0.035,,SN Ia,,"ZTF, ATLAS, Fink",,"ZTF, ATLAS",2023/8/27 4:40,20.08,r-ZTF,r-ZTF,,,ZTF23abaalvd,None,None,,
135461,SN,2023rbi,309.8167083333333,-18.25101111,0.055,,SN Ia,,"ANTARES, GaiaAlerts",,"ZTF, GaiaAlerts",2023/8/31 6:04,18.0078,r-ZTF,r-ZTF,,,ZTF23aaxoybh,None,None,,
135462,SN,2023rbj,123.6705,26.426111111111112,0.04,,SN Ia,,"ZTF, GaiaAlerts",,"ZTF, GaiaAlerts",2023/8/29 12:08,17.81,r-ZTF,r-ZTF,,,ZTF23abamrnj,None,None,,
135472,SN,2023rbt,26.630954166666665,11.865363888888888,0.069,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, Fink",,"ZTF, ATLAS, Pan-STARRS",2023/8/29 8:38,19.97,r-ZTF,r-ZTF,,,ZTF23abaslfm,None,None,,
135534,SN,2023reb,242.07410000000002,57.944627777777775,0.032979,,SN Ia,,"Pan-STARRS, ATLAS",,"Pan-STARRS, ATLAS",2023/9/2 7:53,18.32,i-P1,i-P1,,,PS23hmq,None,None,,
135540,SN,2023reh,313.88933333333335,16.69456111111111,0.032,,SN Ia,,"XOSS, ZTF, ATLAS, Fink, GaiaAlerts",,"XOSS, ZTF, ATLAS, GaiaAlerts",2023/9/3 14:51,17.6,Clear-,Clear-,,,XM105MZ,None,None,,
135542,SN,2023rej,244.04444999999998,52.88541111111111,0.0822,,SN Ia-91T-like,,"YSE, ZTF, ATLAS",,"Pan-STARRS, ZTF, ATLAS",2023/9/3 7:03,20.43,r-P1,r-P1,,,PS23hmv,None,None,,
135550,SN,2023rer,325.0379166666667,-8.673488889,0.068,,SN Ia,,"Pan-STARRS, ZTF, ATLAS, GaiaAlerts",,"Pan-STARRS, ZTF, ATLAS, GaiaAlerts",2023/9/2 11:36,18.86,i-P1,i-P1,,,PS23hng,None,None,,
135564,SN,2023rff,63.102041666666665,-64.01135,0.02,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2023/9/4 6:14,17.925,orange-ATLAS,orange-ATLAS,,,ATLAS23rxv,None,None,,
135565,SN,2023rfg,352.7757875,-27.01570556,0.1,,SN Ia,,"Pan-STARRS, ZTF, ATLAS",,"Pan-STARRS, ZTF, ATLAS",2023/9/3 9:58,19.22,i-P1,i-P1,,,PS23hno,None,None,,
135578,SN,2023rft,232.47435,26.15136111111111,0.1,,SN Ia-91T-like,,ATLAS,,ATLAS,2023/9/4 5:50,18.799,cyan-ATLAS,cyan-ATLAS,,,ATLAS23ryr,None,None,,
135586,SN,2023rgb,267.1086583333334,17.461777777777776,0.04,,SN Ia,,"ATLAS, Pan-STARRS",,"ATLAS, Pan-STARRS",2023/9/4 6:35,19.207,cyan-ATLAS,cyan-ATLAS,,,ATLAS23ryz,None,None,,
135601,SN,2023rgp,107.64151666666667,50.119394444444445,0.021682,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2023/9/4 10:56,16.45,g-ZTF,g-ZTF,,,ZTF23abawgqs,None,None,,
135617,SN,2023rhf,310.5529416666667,-12.88080833,0.101,,SN Ia,,"Pan-STARRS, ZTF, ATLAS, Fink",,"Pan-STARRS, ZTF, ATLAS",2023/9/3 6:14,19.04,w-P1,w-P1,,,PS23hob,None,None,,
135625,SN,2023rhn,319.90111249999995,2.2675722222222223,0.077,,SN Ia,,"Pan-STARRS, ALeRCE, ATLAS, Fink",,"Pan-STARRS, ZTF, ATLAS",2023/9/4 8:54,19.49,i-P1,i-P1,,,PS23hog,None,None,,
135658,SN,2023riu,321.343425,26.756822222222223,0.08,,SN Ia,,"Pan-STARRS, ATLAS",,"Pan-STARRS, ATLAS",2023/9/3 10:21,19.18,i-P1,i-P1,,,PS23hov,None,None,,
135662,SN,2023riy,118.804625,12.576588888888889,0.044696,,SN Ia,,"ZTF, Pan-STARRS, ATLAS, GOTO, GaiaAlerts",,"ZTF, Pan-STARRS, ATLAS, GOTO, GaiaAlerts",2023/9/4 12:10,17.41,r-ZTF,r-ZTF,,,ZTF23abawvxd,None,None,,
135663,SN,2023riz,126.18016666666666,22.7482,0.025203,,SN Ia,,"ZTF, GaiaAlerts",,"ZTF, GaiaAlerts",2023/9/4 12:11,17.22,r-ZTF,r-ZTF,,,ZTF18aaezzww,None,None,,
135673,SN,2023rjj,329.37137499999994,41.250280555555555,0.014287,,SN Ia,,"ALeRCE, ATLAS, Fink, Pan-STARRS, GaiaAlerts",,"ZTF, ATLAS, Pan-STARRS, GaiaAlerts",2023/9/5 8:09,18.1674,g-ZTF,g-ZTF,,,ZTF23abaxkwq,None,None,,
123250,SN,2023rk,78.57875,46.3733,0.018,,SN Ia,,"ATLAS, GaiaAlerts",,"ATLAS, GaiaAlerts",2023/1/15 8:44,17.31,orange-ATLAS,orange-ATLAS,,,ATLAS23arb,None,None,,
135698,SN,2023rki,280.5562208333333,80.88455,0.05,,SN Ia,,"ALeRCE, ATLAS, Fink",,"ZTF, ATLAS",2023/9/5 9:21,19.6306,g-ZTF,g-ZTF,,,ZTF23abayagw,None,None,,
135700,SN,2023rkk,330.87185,37.87926111111111,0.079,,SN Ia,,"ALeRCE, ATLAS, Fink",,"ZTF, ATLAS",2023/9/5 8:09,19.1882,g-ZTF,g-ZTF,,,ZTF23abaxkvy,None,None,,
135712,SN,2023rkw,349.8224333333333,37.788358333333335,0.1127,,SN Ia,,"ZTF, ATLAS, WL-GW",,"ZTF, ATLAS, WL-GW",2023/9/5 5:52,20.3163,g-ZTF,g-ZTF,,,ZTF23abawyxp,None,None,,
135716,SN,2023rla,15.512979166666668,-5.3748,0.064,,SN Ia,,"ZTF, Pan-STARRS, ATLAS",,"ZTF, Pan-STARRS, ATLAS",2023/9/6 8:02,19.38,g-ZTF,g-ZTF,,,ZTF23abayogx,None,None,,
135752,SN,2023rmk,345.63455000000005,-19.72475,0.065,,SN Ia,,"ZTF, Pan-STARRS, Fink",,"ZTF, Pan-STARRS",2023/9/4 9:05,19.68,g-ZTF,g-ZTF,,,ZTF23abbbomo,None,None,,
135767,SN,2023rmx,28.672620833333333,28.791030555555558,0.1,,SN Ia,,"ALeRCE, Pan-STARRS, ATLAS, Fink",,"ZTF, Pan-STARRS, ATLAS",2023/9/6 9:27,19.8087,g-ZTF,g-ZTF,,,ZTF23abbekte,None,None,,
123253,SN,2023rn,111.66613749999999,56.69445277777778,0.045,,SN Ia,,"ATLAS, ZTF",,"ATLAS, ZTF",2023/1/15 9:13,17.7,orange-ATLAS,orange-ATLAS,,,ATLAS23are,None,None,,
135770,SN,2023rna,16.168220833333333,-1.053566667,0.09,,SN Ia,,"ALeRCE, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2023/9/6 8:02,19.3032,g-ZTF,g-ZTF,,,ZTF23abbbygf,None,None,,
135775,SN,2023rnf,264.6165458333333,39.668841666666665,0.063,,SN Ia,,"ALeRCE, ATLAS, Pan-STARRS, GOTO",,"ZTF, ATLAS, Pan-STARRS, GOTO",2023/9/6 7:14,19.257,r-ZTF,r-ZTF,,,ZTF23abauhvi,None,None,,
135784,SN,2023rno,31.979666666666667,5.5432194444444445,0.0708,,SN Ia,,"ATLAS, ZTF, GaiaAlerts, Pan-STARRS",,"ATLAS, ZTF, GaiaAlerts, Pan-STARRS",2023/9/7 1:52,18.148,orange-ATLAS,orange-ATLAS,,,ATLAS23sbb,None,None,,
135785,SN,2023rnp,0.16425833333333334,-15.98329167,0.1,,SN Ia,,"ATLAS, ZTF, Pan-STARRS",,"ATLAS, ZTF, Pan-STARRS",2023/9/7 0:17,19.186,orange-ATLAS,orange-ATLAS,,,ATLAS23sbg,None,None,,
135813,SN,2023ror,16.75475,55.667588888888886,0.043,,SN Ia,,"ZTF, Fink, ATLAS, GaiaAlerts",,"ZTF, ATLAS, GaiaAlerts",2023/9/4 8:57,19.99,r-ZTF,r-ZTF,,,ZTF23abavrya,None,None,,
135816,SN,2023rou,352.86005,28.230730555555553,0.061,,SN Ia,,"ZTF, ATLAS, Pan-STARRS",,"ZTF, ATLAS, Pan-STARRS",2023/9/4 9:17,19.86,g-ZTF,g-ZTF,,,ZTF23abavxmm,None,None,,
135819,SN,2023rox,20.948804166666665,1.417663888888889,0.081,,SN Ia,,"YSE, ZTF, ATLAS, Pan-STARRS",,"Pan-STARRS, ZTF, ATLAS",2023/9/7 12:22,19.81,z-P1,z-P1,,,PS23hqc,None,None,,
135825,SN,2023rpd,109.16458333333334,38.18856944444444,0.071,,SN Ia,,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS",,"ZTF, ATLAS, GaiaAlerts, Pan-STARRS",2023/9/7 10:52,18.97,g-ZTF,g-ZTF,,,ZTF23abbkulr,None,None,,
135857,SN,2023rqj,258.0812958333333,37.91278611111111,0.094,,SN Ia,,"Pan-STARRS, ZTF, ATLAS",,"Pan-STARRS, ZTF, ATLAS",2023/9/5 8:28,19.85,i-P1,i-P1,,,PS23hra,None,None,,
135868,SN,2023rqu,65.70070833333334,-7.534711111,0.08,,SN Ia,,"ALeRCE, Pan-STARRS, ATLAS, GaiaAlerts",,"ZTF, Pan-STARRS, ATLAS, GaiaAlerts",2023/9/7 10:37,19.1619,g-ZTF,g-ZTF,,,ZTF23abbkvxe,None,None,,
135903,SN,2023rsd,282.29979583333335,36.06881388888889,0.055,,SN Ia,,ZTF,,ZTF,2023/9/6 5:54,19.62,g-ZTF,g-ZTF,,,ZTF23abbaqbs,None,None,,
135939,SN,2023rtn,28.19121666666667,20.126680555555556,0.095,,SN Ia,,"ZTF, ATLAS, Pan-STARRS, Fink",,"ZTF, ATLAS, Pan-STARRS",2023/9/5 10:48,19.82,r-ZTF,r-ZTF,,,ZTF23abazdqu,None,None,,
