date,twilight_window,n_candidates,n_planned,unique_targets_observed,repeat_fraction,sum_time_s,dp_time_s,backfill_time_s,window_cap_s,swap_count,internal_filter_changes,filter_change_s_total,inter_exposure_guard_s,inter_exposure_guard_count,mean_slew_s,median_airmass,loaded_filters,filters_used_csv,window_start_utc,window_end_utc,window_duration_s,window_mid_utc,sun_alt_mid_deg,policy_filters_mid_csv,window_utilization,cap_utilization,cap_source,median_sky_mag_arcsec2,median_alt_deg,cad_median_abs_err_by_filter_csv,cad_within_pct_by_filter_csv,cad_median_abs_err_all_d,cad_within_pct_all,quota_assigned,n_candidates_pre_cap,n_candidates_post_cap
2023-06-25,evening,36,36,35,0.028,830.4,590.4,120.0,840,1,0,120.0,243.8,33,7.983200911117718,1.334127289033899,"g,r,i,z","i,z",2023-06-25T22:34:00+00:00,2023-06-25T22:48:00+00:00,840,2023-06-25T22:41:00+00:00,-10.57,"r,i,g,z",0.9886,0.9886,window_duration,17.11677019127295,48.495000000000005,"i:0.0,z:1.0","i:57.9,z:90.9",0.995,70.0,500,36,36
2023-06-25,morning,35,37,35,0.054,837.3,604.7,232.6,840,1,0,120.0,250.8,34,7.777570576931359,1.2786289732130802,"g,r,i,z","g,r",2023-06-26T10:44:00+00:00,2023-06-26T10:58:00+00:00,840,2023-06-26T10:51:00+00:00,-10.48,"r,i,g,z",0.9968,0.9968,window_duration,18.72303259195368,51.39,"g:0.0,r:0.99","g:71.9,r:100.0",0.003,72.7,499,35,35
2023-06-26,evening,32,36,32,0.111,828.5,625.3,203.2,840,1,0,120.0,280.1,34,6.89256046797086,1.3880581706257824,"g,r,i,z","g,z",2023-06-26T22:34:00+00:00,2023-06-26T22:48:00+00:00,840,2023-06-26T22:41:00+00:00,-10.51,"r,i,g,z",0.9863,0.9863,window_duration,16.21383345327691,46.025000000000006,"g:23.01,z:3.0","g:0.0,z:48.0",3.006,41.4,500,32,32
2023-06-26,morning,34,36,34,0.056,820.8,570.2,250.6,840,1,0,120.0,246.1,32,7.805691576899703,1.2656342466142751,"g,r,i,z","g,r",2023-06-27T10:44:00+00:00,2023-06-27T10:58:00+00:00,840,2023-06-27T10:51:00+00:00,-10.5,"r,i,g,z",0.9772,0.9772,window_duration,18.984071617087828,52.195,"g:3.0,r:0.0","g:0.0,r:92.3",0.003,72.7,499,34,34
2023-06-27,evening,33,31,31,0.0,723.2,603.2,0.0,840,1,0,120.0,240.9,29,6.757503091511835,1.4168720111916695,"g,r,i,z","g,z",2023-06-27T22:34:00+00:00,2023-06-27T22:48:00+00:00,840,2023-06-27T22:41:00+00:00,-10.45,"r,i,g,z",0.8609,0.8609,window_duration,16.87070655034625,44.83,"g:4.0,z:3.0","g:14.3,z:21.4",3.0,17.9,500,33,33
2023-06-27,morning,36,36,36,0.0,833.7,617.0,216.7,840,1,0,120.0,259.7,32,7.698219823126574,1.2770308281926344,"g,r,i,z","g,i",2023-06-28T10:44:00+00:00,2023-06-28T10:58:00+00:00,840,2023-06-28T10:51:00+00:00,-10.53,"r,i,g,z",0.9925,0.9925,window_duration,17.959445828503178,51.535,"g:3.0,i:0.0","g:0.0,i:100.0",0.001,83.9,499,36,36
2023-06-28,evening,36,28,28,0.0,778.2,483.5,294.7,780,2,0,240.0,228.4,25,6.119340564211005,1.3515071088921145,"g,r,i,z","g,i,r",2023-06-28T22:35:00+00:00,2023-06-28T22:48:00+00:00,780,2023-06-28T22:41:30+00:00,-10.49,"r,i,g,z",0.9977,0.9977,window_duration,17.727919875292997,47.67,"g:5.01,i:13.01,r:12.0","g:0.0,i:0.0,r:0.0",5.005,0.0,481,36,36
2023-06-28,morning,39,36,36,0.0,832.8,676.3,156.5,840,1,0,120.0,259.1,33,7.560637652957145,1.2993200521107298,"g,r,i,z","g,z",2023-06-29T10:44:00+00:00,2023-06-29T10:58:00+00:00,840,2023-06-29T10:51:00+00:00,-10.54,"r,i,g,z",0.9914,0.9914,window_duration,16.83230483882066,50.33,"g:3.0,z:0.0","g:0.0,z:100.0",0.001,93.3,518,39,39
2023-06-29,evening,47,38,38,0.0,743.7,703.7,40.0,840,0,0,0.0,311.3,37,6.4134141281193635,1.3619572057396596,"g,r,i,z",i,2023-06-29T22:35:00+00:00,2023-06-29T22:49:00+00:00,840,2023-06-29T22:42:00+00:00,-10.53,"r,i,g,z",0.8853,0.8853,window_duration,17.336777274469483,47.185,i:4.0,i:30.3,4.002,30.3,500,47,47
2023-06-29,morning,38,38,38,0.0,750.4,673.7,76.8,840,0,0,0.0,278.0,36,7.530690417787669,1.3558880135573395,"g,r,i,z",g,2023-06-30T10:44:00+00:00,2023-06-30T10:58:00+00:00,840,2023-06-30T10:51:00+00:00,-10.56,"r,i,g,z",0.8934,0.8934,window_duration,18.720283436916205,47.46,g:0.0,g:87.5,0.001,87.5,499,38,38
2023-06-30,evening,57,37,37,0.0,722.5,702.5,20.0,840,0,0,0.0,295.8,36,6.59922535544271,1.2987117140940172,"g,r,i,z",z,2023-06-30T22:35:00+00:00,2023-06-30T22:49:00+00:00,840,2023-06-30T22:42:00+00:00,-10.46,"r,i,g,z",0.8602,0.8602,window_duration,16.350600485124904,50.29,z:1.0,z:74.2,0.999,74.2,500,57,57
2023-06-30,morning,40,37,36,0.027,839.4,712.4,127.0,840,1,0,120.0,259.6,34,7.381393105508472,1.2819933748050163,"g,r,i,z","i,r",2023-07-01T10:44:00+00:00,2023-07-01T10:58:00+00:00,840,2023-07-01T10:51:00+00:00,-10.56,"r,i,g,z",0.9993,0.9993,window_duration,18.987204233557033,51.2,"i:1.0,r:0.0","i:100.0,r:100.0",0.001,100.0,499,40,40
2023-07-01,evening,62,39,39,0.0,760.0,760.0,0.0,780,0,0,0.0,323.5,38,6.320362806382321,1.3015675169810172,"g,r,i,z",g,2023-07-01T22:36:00+00:00,2023-07-01T22:49:00+00:00,780,2023-07-01T22:42:30+00:00,-10.49,"r,i,g,z",0.9744,0.9744,window_duration,17.794793636843597,50.14,g:4.0,g:29.0,4.003,29.0,481,62,62
2023-07-01,morning,40,36,36,0.0,713.0,713.0,0.0,840,0,0,0.0,262.6,33,7.509044816935617,1.2926560301296877,"g,r,i,z",i,2023-07-02T10:44:00+00:00,2023-07-02T10:58:00+00:00,840,2023-07-02T10:51:00+00:00,-10.57,"r,i,g,z",0.8489,0.8489,window_duration,17.73068447195205,50.614999999999995,i:0.0,i:96.4,0.001,96.4,518,40,40
2023-07-02,evening,65,37,37,0.0,832.7,700.3,132.3,840,1,0,120.0,290.9,35,6.524867965371063,1.3003351690831195,"g,r,i,z","g,r",2023-07-02T22:36:00+00:00,2023-07-02T22:50:00+00:00,840,2023-07-02T22:43:00+00:00,-10.52,"r,i,g,z",0.9913,0.9913,window_duration,17.898014094284413,50.21,r:4.0,r:35.7,4.003,35.7,500,65,65
2023-07-02,morning,39,36,36,0.0,714.4,714.4,0.0,840,0,0,0.0,268.6,34,7.335410877219879,1.3056447930465915,"g,r,i,z",z,2023-07-03T10:44:00+00:00,2023-07-03T10:58:00+00:00,840,2023-07-03T10:51:00+00:00,-10.57,"r,i,g,z",0.8505,0.8505,window_duration,16.606244461197075,49.93,z:0.0,z:100.0,0.001,100.0,499,39,39
2023-07-03,evening,65,37,37,0.0,837.9,702.3,135.6,840,1,0,120.0,282.7,34,6.872257636220778,1.283375287539145,"g,r,i,z","i,r",2023-07-03T22:36:00+00:00,2023-07-03T22:50:00+00:00,840,2023-07-03T22:43:00+00:00,-10.44,"r,i,g,z",0.9975,0.9975,window_duration,17.239116490434856,51.13,"i:0.0,r:1.0","i:51.7,r:100.0",0.504,53.3,500,65,65
2023-07-03,morning,36,33,33,0.0,768.7,511.4,257.3,840,1,0,120.0,232.6,30,7.625964012092609,1.3157657387862844,"g,r,i,z","g,z",2023-07-04T10:44:00+00:00,2023-07-04T10:58:00+00:00,840,2023-07-04T10:51:00+00:00,-10.57,"r,i,g,z",0.9151,0.9151,window_duration,18.110416462138964,49.4,"g:0.0,z:3.0","g:100.0,z:0.0",0.002,79.3,499,36,36
2023-07-04,evening,66,37,37,0.0,835.7,702.6,133.2,840,1,0,120.0,294.5,35,6.450583384658988,1.2381468464083194,"g,r,i,z","g,z",2023-07-04T22:37:00+00:00,2023-07-04T22:51:00+00:00,840,2023-07-04T22:44:00+00:00,-10.56,"r,i,g,z",0.9949,0.9949,window_duration,16.45891328050356,53.81,"g:7.01,z:0.0","g:0.0,z:90.3",0.002,87.5,500,66,66
2023-07-04,morning,26,30,26,0.133,829.5,457.6,251.8,840,2,0,240.0,181.1,25,8.62519506435346,1.3378370167796731,"g,r,i,z","i,r,z",2023-07-05T10:44:00+00:00,2023-07-05T10:58:00+00:00,840,2023-07-05T10:51:00+00:00,-10.56,"r,i,g,z",0.9875,0.9875,window_duration,18.22658491942319,48.31,"i:1.0,r:0.0,z:2.0","i:80.0,r:100.0,z:100.0",0.003,96.6,499,26,26
2023-07-05,evening,66,43,43,0.0,839.1,819.1,20.0,840,0,0,0.0,358.5,42,6.3143354781416,1.2689179804612434,"g,r,i,z",g,2023-07-05T22:37:00+00:00,2023-07-05T22:51:00+00:00,840,2023-07-05T22:44:00+00:00,-10.48,"r,i,g,z",0.9989,0.9989,window_duration,18.568060286681785,51.94,g:0.0,g:92.3,0.002,92.3,500,66,66
2023-07-05,morning,20,29,20,0.31,823.2,397.5,305.7,840,2,0,240.0,170.5,24,9.313122977441001,1.3381577181576667,"g,r,i,z","g,i,z",2023-07-06T10:44:00+00:00,2023-07-06T10:58:00+00:00,840,2023-07-06T10:51:00+00:00,-10.55,"r,i,g,z",0.98,0.98,window_duration,17.525411584924253,48.29,"g:1.99,i:0.0,z:1.0","g:100.0,i:94.1,z:100.0",0.003,96.0,499,20,20
2023-07-06,evening,66,34,34,0.0,655.7,635.7,20.0,780,0,0,0.0,266.5,33,6.721360633982069,1.2082178247043212,"g,r,i,z",r,2023-07-06T22:38:00+00:00,2023-07-06T22:51:00+00:00,780,2023-07-06T22:44:30+00:00,-10.5,"r,i,g,z",0.8406,0.8406,window_duration,18.634502962030233,55.825,r:0.0,r:93.5,0.002,93.5,481,66,66
2023-07-06,morning,19,27,19,0.296,788.8,354.9,433.9,840,2,0,240.0,143.3,20,9.955948217710853,1.3358347184656834,"g,r,i,z","g,r,z",2023-07-07T10:44:00+00:00,2023-07-07T10:58:00+00:00,840,2023-07-07T10:51:00+00:00,-10.53,"r,i,g,z",0.939,0.939,window_duration,17.39963784259926,48.41,"g:1.0,r:2.0,z:0.01","g:100.0,r:100.0,z:62.5",0.996,73.9,518,19,19
2023-07-07,evening,70,37,37,0.0,835.7,697.0,138.7,840,1,0,120.0,288.3,35,6.767701060298516,1.2502706513344353,"g,r,i,z","g,i",2023-07-07T22:38:00+00:00,2023-07-07T22:52:00+00:00,840,2023-07-07T22:45:00+00:00,-10.52,"r,i,g,z",0.9948,0.9948,window_duration,17.458989082695677,53.05,"g:10.01,i:0.0","g:0.0,i:100.0",0.001,96.8,500,70,70
2023-07-07,morning,19,24,19,0.208,828.8,352.9,356.0,840,3,0,360.0,119.5,17,9.473914845748212,1.3859974771002792,"g,r,i,z","g,r,z",2023-07-08T10:44:00+00:00,2023-07-08T10:58:00+00:00,840,2023-07-08T10:51:00+00:00,-10.51,"r,i,g,z",0.9867,0.9867,window_duration,17.784425602566692,46.114999999999995,"g:3.5,r:0.99,z:1.0","g:10.0,r:75.0,z:55.6",2.997,39.1,499,19,19
2023-07-08,evening,69,37,37,0.0,837.8,699.1,138.7,840,1,0,120.0,288.1,35,6.772762581641949,1.2719800536053363,"g,r,i,z","g,z",2023-07-08T22:38:00+00:00,2023-07-08T22:52:00+00:00,840,2023-07-08T22:45:00+00:00,-10.44,"r,i,g,z",0.9974,0.9974,window_duration,16.397584948834762,51.77,"g:3.0,z:0.0","g:0.0,z:96.8",0.0,93.8,500,69,69
2023-07-08,morning,27,24,24,0.0,829.4,416.2,293.2,840,3,0,360.0,142.5,19,8.538665911808726,1.3935002814716855,"g,r,i,z","g,i,r,z",2023-07-09T10:44:00+00:00,2023-07-09T10:58:00+00:00,840,2023-07-09T10:51:00+00:00,-10.48,"r,i,g,z",0.9874,0.9874,window_duration,18.697254516789027,45.795,"g:3.0,i:3.0,r:4.0,z:2.5","g:0.0,i:33.3,r:0.0,z:50.0",3.997,10.5,499,27,27
2023-07-09,evening,68,43,43,0.0,835.1,815.1,20.0,840,0,0,0.0,353.7,42,6.425304918976473,1.3032174034183734,"g,r,i,z",g,2023-07-09T22:39:00+00:00,2023-07-09T22:53:00+00:00,840,2023-07-09T22:46:00+00:00,-10.55,"r,i,g,z",0.9941,0.9941,window_duration,18.637006589727637,50.05,g:0.0,g:100.0,0.001,100.0,500,68,68
2023-07-09,morning,32,31,31,0.0,839.4,487.6,351.8,840,2,0,240.0,205.1,27,7.657033166387778,1.3858742170160485,"g,r,i,z","g,i,z",2023-07-10T10:44:00+00:00,2023-07-10T10:58:00+00:00,840,2023-07-10T10:51:00+00:00,-10.45,"r,i,g,z",0.9993,0.9993,window_duration,17.98922377066526,46.12,"g:2.0,i:4.0,z:3.0","g:25.0,i:38.1,z:0.0",3.003,33.3,499,32,32
2023-07-10,evening,67,37,37,0.0,715.7,695.7,20.0,840,0,0,0.0,288.6,36,6.7944176326599806,1.305208732540543,"g,r,i,z",r,2023-07-10T22:39:00+00:00,2023-07-10T22:53:00+00:00,840,2023-07-10T22:46:00+00:00,-10.46,"r,i,g,z",0.852,0.852,window_duration,18.664282272168506,49.95,r:0.0,r:90.3,0.001,90.3,518,67,67
2023-07-10,morning,35,34,34,0.0,779.8,646.7,133.1,780,1,0,120.0,246.8,32,7.0987532663081705,1.410305027900158,"g,r,i,z","g,z",2023-07-11T10:44:00+00:00,2023-07-11T10:57:00+00:00,780,2023-07-11T10:50:30+00:00,-10.52,"r,i,g,z",0.9998,0.9998,window_duration,16.78465626784692,45.09,"g:3.0,z:1.0","g:0.0,z:74.1",1.0,71.4,481,35,35
2023-07-11,evening,69,34,34,0.0,773.6,637.0,136.6,780,1,0,120.0,270.2,32,6.5132667534129824,1.2812065606600012,"g,r,i,z","g,i",2023-07-11T22:40:00+00:00,2023-07-11T22:53:00+00:00,780,2023-07-11T22:46:30+00:00,-10.47,"r,i,g,z",0.9918,0.9918,window_duration,17.52455506876347,51.394999999999996,"g:14.01,i:0.0","g:0.0,i:100.0",0.001,96.4,500,69,69
2023-07-11,morning,40,36,36,0.0,704.5,684.5,20.0,780,0,0,0.0,269.6,35,7.094767020525146,1.4144056920767873,"g,r,i,z",g,2023-07-12T10:44:00+00:00,2023-07-12T10:57:00+00:00,780,2023-07-12T10:50:30+00:00,-10.48,"r,i,g,z",0.9032,0.9032,window_duration,18.46292638809537,44.935,g:4.0,g:36.7,3.998,36.7,499,40,40
2023-07-12,evening,67,37,37,0.0,835.5,699.1,136.4,840,1,0,120.0,292.8,35,6.581689461340949,1.3415160486061484,"g,r,i,z","g,z",2023-07-12T22:40:00+00:00,2023-07-12T22:54:00+00:00,840,2023-07-12T22:47:00+00:00,-10.48,"r,i,g,z",0.9946,0.9946,window_duration,16.12093528112572,48.13,"g:0.0,z:0.0","g:100.0,z:100.0",0.001,100.0,500,67,67
2023-07-12,morning,44,37,37,0.0,729.3,709.3,20.0,840,0,0,0.0,283.7,35,7.051448908923505,1.4389220241206682,"g,r,i,z",r,2023-07-13T10:43:00+00:00,2023-07-13T10:57:00+00:00,840,2023-07-13T10:50:00+00:00,-10.54,"r,i,g,z",0.8682,0.8682,window_duration,18.84243913644979,43.96,r:0.0,r:55.6,0.004,55.6,499,44,44
2023-07-13,evening,67,40,40,0.0,775.0,755.0,20.0,780,0,0,0.0,335.3,39,6.243751323220013,1.3557117847048927,"g,r,i,z",g,2023-07-13T22:41:00+00:00,2023-07-13T22:54:00+00:00,780,2023-07-13T22:47:30+00:00,-10.49,"r,i,g,z",0.9936,0.9936,window_duration,18.493520455435103,47.465,g:0.0,g:100.0,0.0,100.0,481,67,67
2023-07-13,morning,47,37,36,0.027,838.6,711.6,127.0,840,1,0,120.0,266.4,33,7.164138204519506,1.4325556338863161,"g,r,i,z","i,z",2023-07-14T10:43:00+00:00,2023-07-14T10:57:00+00:00,840,2023-07-14T10:50:00+00:00,-10.5,"r,i,g,z",0.9983,0.9983,window_duration,17.569458730563973,44.2,"i:0.0,z:1.0","i:75.0,z:100.0",0.003,76.0,518,47,47
2023-07-14,evening,67,37,37,0.0,831.5,698.8,132.7,840,1,0,120.0,283.1,35,6.7484909100633255,1.3712034849169104,"g,r,i,z","g,r",2023-07-14T22:41:00+00:00,2023-07-14T22:55:00+00:00,840,2023-07-14T22:48:00+00:00,-10.5,"r,i,g,z",0.9899,0.9899,window_duration,18.609510372828108,46.76,"g:2.0,r:0.0","g:100.0,r:96.8",0.001,96.9,500,67,67
2023-07-14,morning,47,36,36,0.0,714.9,714.9,0.0,840,0,0,0.0,264.8,33,7.458022261259199,1.4204247306741895,"g,r,i,z",z,2023-07-15T10:43:00+00:00,2023-07-15T10:57:00+00:00,840,2023-07-15T10:50:00+00:00,-10.44,"r,i,g,z",0.8511,0.8511,window_duration,16.563833269015383,44.685,z:0.0,z:88.0,0.001,88.0,499,47,47
2023-07-15,evening,68,34,34,0.0,777.4,639.8,137.6,780,1,0,120.0,259.0,32,6.870161851406272,1.3162500433695927,"g,r,i,z","g,i",2023-07-15T22:42:00+00:00,2023-07-15T22:55:00+00:00,780,2023-07-15T22:48:30+00:00,-10.5,"r,i,g,z",0.9967,0.9967,window_duration,17.43475767249719,49.405,"g:18.01,i:0.0","g:0.0,i:87.1",0.001,84.4,500,68,68
2023-07-15,morning,48,39,39,0.0,772.7,772.7,0.0,780,0,0,0.0,281.1,37,7.618824598616845,1.4172501836215998,"g,r,i,z",g,2023-07-16T10:43:00+00:00,2023-07-16T10:56:00+00:00,780,2023-07-16T10:49:30+00:00,-10.49,"r,i,g,z",0.9906,0.9906,window_duration,18.33940018117758,44.81,g:0.0,g:88.5,0.001,88.5,499,48,48
2023-07-16,evening,69,37,37,0.0,838.5,700.8,137.6,840,1,0,120.0,299.3,35,6.441945919096597,1.3494852895675071,"g,r,i,z","i,z",2023-07-16T22:42:00+00:00,2023-07-16T22:56:00+00:00,840,2023-07-16T22:49:00+00:00,-10.51,"r,i,g,z",0.9982,0.9982,window_duration,16.324306988170758,47.76,z:0.0,z:90.9,0.001,90.9,500,69,69
2023-07-16,morning,48,38,38,0.0,756.6,714.5,42.1,840,0,0,0.0,262.5,34,8.010382832591166,1.3641420201973822,"g,r,i,z",r,2023-07-17T10:42:00+00:00,2023-07-17T10:56:00+00:00,840,2023-07-17T10:49:00+00:00,-10.53,"r,i,g,z",0.9007,0.9007,window_duration,18.874969400846837,47.105000000000004,r:0.0,r:93.3,0.001,93.3,499,48,48
2023-07-17,evening,69,40,40,0.0,778.3,758.3,20.0,780,0,0,0.0,331.0,39,6.349472976003764,1.3671299496497822,"g,r,i,z",g,2023-07-17T22:43:00+00:00,2023-07-17T22:56:00+00:00,780,2023-07-17T22:49:30+00:00,-10.51,"r,i,g,z",0.9979,0.9979,window_duration,18.46839383512318,46.94499999999999,g:0.0,g:97.3,0.001,97.3,481,69,69
2023-07-17,morning,48,37,37,0.0,839.6,706.4,133.2,840,1,0,120.0,252.6,33,7.617368107013725,1.345320719019128,"g,r,i,z","g,i",2023-07-18T10:42:00+00:00,2023-07-18T10:56:00+00:00,840,2023-07-18T10:49:00+00:00,-10.47,"r,i,g,z",0.9996,0.9996,window_duration,17.602846246894526,47.95,"g:2.0,i:0.0","g:0.0,i:96.8",0.0,93.8,518,48,48
2023-07-18,evening,66,37,37,0.0,835.8,698.8,137.0,840,1,0,120.0,286.0,35,6.783801769186078,1.3275298829879072,"g,r,i,z","g,r",2023-07-18T22:43:00+00:00,2023-07-18T22:57:00+00:00,840,2023-07-18T22:50:00+00:00,-10.52,"r,i,g,z",0.995,0.995,window_duration,18.61328880634294,48.81,"g:21.01,r:0.0","g:0.0,r:96.9",0.001,93.9,518,66,66
2023-07-18,morning,46,33,33,0.0,654.9,654.9,0.0,780,0,0,0.0,237.5,31,7.596481383987484,1.3496948908087933,"g,r,i,z",z,2023-07-19T10:42:00+00:00,2023-07-19T10:55:00+00:00,780,2023-07-19T10:48:30+00:00,-10.5,"r,i,g,z",0.8396,0.8396,window_duration,16.638224335027918,47.75,z:0.0,z:100.0,0.001,100.0,481,46,46
2023-07-19,evening,64,34,34,0.0,659.8,639.8,20.0,780,0,0,0.0,257.6,33,6.9827995218224554,1.3725517660920104,"g,r,i,z",i,2023-07-19T22:44:00+00:00,2023-07-19T22:57:00+00:00,780,2023-07-19T22:50:30+00:00,-10.52,"r,i,g,z",0.8459,0.8459,window_duration,17.563061715689763,46.72,i:0.0,i:90.6,0.002,90.6,481,64,64
2023-07-19,morning,47,42,42,0.0,832.7,832.7,0.0,840,0,0,0.0,308.4,40,7.494593577288694,1.4392119101004903,"g,r,i,z",g,2023-07-20T10:41:00+00:00,2023-07-20T10:55:00+00:00,840,2023-07-20T10:48:00+00:00,-10.53,"r,i,g,z",0.9913,0.9913,window_duration,18.40955020935247,43.945,g:0.0,g:92.3,0.001,92.3,518,47,47
2023-07-20,evening,60,37,37,0.0,725.3,700.8,24.5,840,0,0,0.0,299.9,35,6.610056454494744,1.364485936630861,"g,r,i,z",z,2023-07-20T22:44:00+00:00,2023-07-20T22:58:00+00:00,840,2023-07-20T22:51:00+00:00,-10.52,"r,i,g,z",0.8634,0.8634,window_duration,16.389853064903807,47.06,z:0.0,z:91.4,0.001,91.4,500,60,60
2023-07-20,morning,44,39,39,0.0,763.9,703.9,60.0,840,0,0,0.0,279.4,37,7.466973037906483,1.439417697572848,"g,r,i,z",r,2023-07-21T10:41:00+00:00,2023-07-21T10:55:00+00:00,840,2023-07-21T10:48:00+00:00,-10.45,"r,i,g,z",0.9094,0.9094,window_duration,18.81522322467976,43.94,r:0.0,r:91.7,0.001,91.7,499,44,44
2023-07-21,evening,55,40,40,0.0,778.3,758.3,20.0,780,0,0,0.0,340.8,39,6.104293349829101,1.3349975245524761,"g,r,i,z",g,2023-07-21T22:45:00+00:00,2023-07-21T22:58:00+00:00,780,2023-07-21T22:51:30+00:00,-10.52,"r,i,g,z",0.9979,0.9979,window_duration,18.402308537991107,48.45,g:0.0,g:88.6,0.001,88.6,500,55,55
2023-07-21,morning,45,34,34,0.0,776.4,644.7,131.7,780,1,0,120.0,244.2,31,7.149252911677386,1.3517255668718664,"g,r,i,z","g,i",2023-07-22T10:41:00+00:00,2023-07-22T10:54:00+00:00,780,2023-07-22T10:47:30+00:00,-10.46,"r,i,g,z",0.9954,0.9954,window_duration,17.830821315828647,47.655,"g:0.0,i:0.0","g:100.0,i:100.0",0.0,100.0,499,45,45
2023-07-22,evening,51,37,37,0.0,718.8,698.8,20.0,840,0,0,0.0,296.1,36,6.592387286970168,1.3240386003809932,"g,r,i,z",r,2023-07-22T22:45:00+00:00,2023-07-22T22:59:00+00:00,840,2023-07-22T22:52:00+00:00,-10.52,"r,i,g,z",0.8557,0.8557,window_duration,18.485363364793717,48.99,r:0.0,r:75.0,0.001,75.0,500,51,51
2023-07-22,morning,45,36,36,0.0,714.6,714.6,0.0,840,0,0,0.0,274.2,34,7.203581077970678,1.3624519588981312,"g,r,i,z",z,2023-07-23T10:40:00+00:00,2023-07-23T10:54:00+00:00,840,2023-07-23T10:47:00+00:00,-10.48,"r,i,g,z",0.8507,0.8507,window_duration,16.667842853084093,47.165000000000006,z:0.0,z:90.9,0.001,90.9,499,45,45
2023-07-23,evening,41,34,34,0.0,777.8,639.9,137.9,780,1,0,120.0,271.7,31,6.509301808814937,1.340228854966583,"g,r,i,z","i,z",2023-07-23T22:46:00+00:00,2023-07-23T22:59:00+00:00,780,2023-07-23T22:52:30+00:00,-10.52,"r,i,g,z",0.9972,0.9972,window_duration,17.26833462761731,48.195,i:0.0,i:71.4,0.001,71.4,500,41,41
2023-07-23,morning,43,39,39,0.0,770.8,770.8,0.0,780,0,0,0.0,284.0,37,7.554117077333726,1.363248882851042,"g,r,i,z",g,2023-07-24T10:40:00+00:00,2023-07-24T10:53:00+00:00,780,2023-07-24T10:46:30+00:00,-10.49,"r,i,g,z",0.9882,0.9882,window_duration,18.45312429618589,47.12,g:0.0,g:97.3,0.001,97.3,499,43,43
2023-07-24,evening,39,37,37,0.0,720.7,700.7,20.0,840,0,0,0.0,302.0,36,6.431422053150344,1.3858443956550095,"g,r,i,z",z,2023-07-24T22:46:00+00:00,2023-07-24T23:00:00+00:00,840,2023-07-24T22:53:00+00:00,-10.52,"r,i,g,z",0.858,0.858,window_duration,16.308718323991506,46.12,z:0.0,z:80.0,0.001,80.0,500,39,39
2023-07-24,morning,45,41,41,0.0,803.9,703.1,100.8,840,0,0,0.0,273.2,39,7.989768875863633,1.352195566234566,"g,r,i,z",r,2023-07-25T10:39:00+00:00,2023-07-25T10:53:00+00:00,840,2023-07-25T10:46:00+00:00,-10.49,"r,i,g,z",0.957,0.957,window_duration,18.85077578948532,47.63,r:0.0,r:97.3,0.001,97.3,499,45,45
2023-07-25,evening,38,27,27,0.0,763.1,483.4,159.6,780,2,0,240.0,186.0,25,7.542918567302869,1.5269264789860724,"g,r,i,z","g,i,z",2023-07-25T22:47:00+00:00,2023-07-25T23:00:00+00:00,780,2023-07-25T22:53:30+00:00,-10.52,"r,i,g,z",0.9783,0.9783,window_duration,17.32052055159853,40.84,"g:0.0,i:2.0,z:17.01","g:61.5,i:60.0,z:0.0",1.997,56.0,500,38,38
2023-07-25,morning,44,34,34,0.0,779.9,644.1,135.8,780,1,0,120.0,250.3,32,7.072321251646151,1.2483526410434185,"g,r,i,z","g,i",2023-07-26T10:39:00+00:00,2023-07-26T10:52:00+00:00,780,2023-07-26T10:45:30+00:00,-10.49,"r,i,g,z",0.9999,0.9999,window_duration,17.835868822640336,53.245000000000005,"g:2.0,i:0.0","g:0.0,i:96.7",0.001,93.5,499,44,44
2023-07-26,evening,35,31,31,0.0,840.0,484.2,235.8,840,2,0,240.0,238.0,28,6.724784386986177,1.5072132216635372,"g,r,i,z","i,r,z",2023-07-26T22:47:00+00:00,2023-07-26T23:01:00+00:00,840,2023-07-26T22:54:00+00:00,-10.51,"r,i,g,z",1.0,1.0,window_duration,17.603274316864834,41.5,"i:3.01,r:4.0,z:2.0","i:33.3,r:47.6,z:83.3",1.997,53.3,500,35,35
2023-07-26,morning,44,36,36,0.0,716.1,716.1,0.0,840,0,0,0.0,269.0,33,7.375185561665763,1.291500086040676,"g,r,i,z",z,2023-07-27T10:38:00+00:00,2023-07-27T10:52:00+00:00,840,2023-07-27T10:45:00+00:00,-10.49,"r,i,g,z",0.8525,0.8525,window_duration,16.72815959045706,50.68,z:0.0,z:96.8,0.001,96.8,499,44,44
2023-07-27,evening,40,34,33,0.029,778.6,647.0,131.6,780,1,0,120.0,282.9,32,5.989786926892769,1.4652467167506606,"g,r,i,z","i,r",2023-07-27T22:48:00+00:00,2023-07-27T23:01:00+00:00,780,2023-07-27T22:54:30+00:00,-10.51,"r,i,g,z",0.9982,0.9982,window_duration,17.264974957876873,42.98,"i:2.0,r:1.01","i:50.0,r:100.0",2.0,51.6,500,40,40
2023-07-27,morning,44,39,39,0.0,765.1,765.1,0.0,780,0,0,0.0,285.0,37,7.378712307872752,1.3359701598646994,"g,r,i,z",g,2023-07-28T10:38:00+00:00,2023-07-28T10:51:00+00:00,780,2023-07-28T10:44:30+00:00,-10.48,"r,i,g,z",0.9809,0.9809,window_duration,18.665410293340056,48.4,g:0.0,g:100.0,0.001,100.0,499,44,44
